ID,name,latitude,longitude,mean_checkin_time,review,category
503,Jung's Golden Dragon II,29.9250678,-90.08502390000001,2.0,"I was so disappointed tonight. I ordered garlic chicken,mandarin chicken and the green onion pancakes. When our order arrived the pancakes were soggy and mushy. The garlic chicken was good but they delivered us the curry chicken rather that the mandarin. When I called the restaurant to let them know they made a mistake the incredible rude woman tried convincing me that the curry chicken was mandarin. I even told her I didn't want them to redeliver, she went on and on telling me I didn't know what mandarin chicken was as that the curry chicken was mandarin.  I have been ordering from Jung's for years now and as of tonight this will be my last order. It would have been nice if there was some acknowledgement of the mistake rather than treating me as if I am a moron and be so condescending. I don't understand how such unkindness and lack of any responsibility toward your customers keeps people coming back. Thanks but no thanks.",Restaurants
872,Tableau,29.957464,-90.064198,17.0,"I thoroughly enjoyed our meal here!  Every course was equally fantastic. We loved the oyster appetizer. The shrimp and grits were phenomenal, and the tarte for dessert was perfect.",Restaurants
995,Margaritaville Store,29.9597761,-90.0597181,17.5,"One of the smallest Margaritaville stores I have visited.  Having been to Key West, Orlando, and Las Vegas prior this was a little dissappointing.  Selections are small and prices are high...",Restaurants
1594,Felipe's Mexican Taqueria - French Quarter,29.953446999999997,-90.065177,17.0,"A major caveat to start: I live 20 minutes from Mexico. This is not Mexican.     That being said, we ate here several times because it was cheap and a few blocks from our hotel and it wasn't terrible.     The tortilla situation is dire. The flour ones used for burritos are squishy, damp and stretchy. Almost raw. First time we ate here the tortilla was actually cold. For tacos, I asked for crunchy for fear their soft would be like the burrito tortilla. Sadly, the crunchy tortilla was exactly like Mission brand boxed that you get at the supermarket.       The cheese option is weird too. They offer a sandwich slice of white cheese. I refused it, so I don't know if it's mozzarella or what.      Where they earn their stars is the other fillings. Many meat options. All fish options are fried unfortunately. Lots of options for beans, cilantro onion salad, pico de gallo and several fresh salsas.      Also, a full bar and they did ok with making a Bloody Maria.      The inside of the restaurant is attractive and comfortable, much more than a taco shop. Late hours were convenient for post parade bites. Maybe they aren't always open so late?  Start offering some breakfast items and grill the tortillas and they could get 4 stars.",Restaurants
3117,Oak Street Cafe,29.947957899999995,-90.1306527,16.0,"I went here today with a friend for lunch.  I ordered the turkey sandwich w/feta, guacamole, onions, and leafy greens for $7.99.  I asked that they replace the leafy greens with romaine lettuce.  When the sandwich arrived, I had about 2 ounces of turkey, a tablespoon (at most) of feta cheese and guacamole mixed in with the leafy greens.  Oh, onions....about a fourth of a white onion slices.   I took the sandwich back to the counter and said ""I wanted romaine not these greens."". I think they made me a new sandwich--this time with even less turkey and feta cheese and the guacamole on the side (which I suggested they do).  What a complete ripoff.    My friend had one of the breakfasts which looked good.  So maybe this is a breakfast place and not a place to eat lunch.  Definitely won't be going back for lunch.",Restaurants
960,Local 718,29.9588844342,-90.0652950272,19.0,Location is the only thing that makes this place worth a visit. Nothing on the menu jumps out at you. Friendly bartender upstairs but dude behind the bar downstairs was GRUMPY.,Restaurants
351,Kajun's Pub,29.9685958,-90.0550688,6.0,"Just an update regarding the only complaint in my first review of Kajuns: the smoke. They've since installed a couple of smoke eaters that have made the air extremely breathable for people who, like me, have sensitivities to cigarette smoke. I previously would get headaches because of the smoke if I stayed at Kajuns too long, as I am wont to do, but now I can hardly notice that people are smoking while I'm sitting inside the bar! (When I leave, it's a different story as my clothes still smell like smoke, but that's a compromise I am willing to make.) Just goes to show you how dedicated the Kajuns staff is to improving the experiences of their customers. Thank you Kajuns!",Nightlife
2718,The Quarter Smith,29.9554897,-90.06465329999999,18.0,"Ken made this ring you see here. I came in originally to have another ring sized, and he was the only person in town that was able to do it over night. Then I walked into the shop and saw this beauty. I originally thought that it would be just completely out of my price range, WRONG. He made the band silver for me and brought the ring up 2 sizes over night and the total cost was $540. I couldn't believe it. I couldn't recommend this place enough!",Shopping
1593,Bayou Breakfast,29.9801702,-90.0835212,16.0,"Tyson did a great job serving us breakfast this morning. He was very personable, professional, and sincere.  The staff was great, the restaurant was clean, the coffee mugs were huge, and the omelettes were gargantuan. We will definitely be back again.",Restaurants
3453,Rosie's on the Roof at The Higgins Hotel New Orleans,29.9425275,-90.0697679,2.5,"I hate giving bad reviews but I also hate terrible service. It was New Year's Eve, and this seemed like a cool place to go and see fireworks. However, when we arrived, there was only one bartender. After waiting for about 10 minutes for a drink, we have up and sat at a table, where we ordered. There was only one server, although a second bartender did arrive. I ordered a beer from the menu and both the server and the manager came to ask me twice what beer I wanted before they finally put in the order. The wait for most of the night was very long for a drink, and the place was never full. However, they started turning people away because they said the fire marshal was restricting how many people could be there. In fact, two in our party were trying to go downstairs to smoke, as they could not smoke on the balcony, and were told that if they left they wouldn't be able to come back, even though they had an open bar tab. It was thoroughly disappointing for such a nice location to be that woefully unprepared. At one point there were two managers keeping people out, but no one helping the lone server.",Nightlife
